nome,tam,temp,comp
heap,134217728,40.925340,0
heap,111848106,31.637769,0
heap,93206755,27.080877,0
heap,77672295,23.276078,0
heap,64726912,20.117484,0
heap,53939093,17.484640,0
heap,44949244,15.302265,0
heap,37457703,13.504991,0
heap,31214752,11.991780,0
heap,26012293,10.738555,0
heap,21676910,9.691576,0
heap,18064091,8.828079,0
heap,15053409,8.098045,0
heap,12544507,7.507129,0
heap,10453755,6.989828,0
heap,8711462,6.594948,0
heap,7259551,6.251823,0
heap,6049625,5.960866,0
heap,5041354,5.720035,0
heap,4201128,5.527158,0
heap,3500940,5.360095,0
heap,2917450,5.226532,0
heap,2431208,5.113893,0
heap,2026006,5.009128,0
heap,1688338,4.928754,0
heap,1406948,4.852978,0
heap,1172456,4.783842,0
heap,977046,4.710993,0
heap,814205,4.659536,0
heap,678504,4.621470,0
heap,565420,4.584627,0
heap,471183,4.553226,0
heap,392652,4.519411,0
heap,327210,4.496509,0
heap,272675,4.475685,0
heap,227229,4.461258,0
heap,189357,4.434125,0
heap,157797,4.414521,0
heap,131497,4.410807,0
heap,109580,4.403739,0
heap,91316,4.396287,0
heap,76096,4.379031,0
heap,63413,4.376645,0
heap,52844,4.375309,0
heap,44036,4.371525,0
heap,36696,4.369219,0
heap,30580,4.363896,0
heap,25483,4.366961,0
heap,21235,4.367541,0
heap,17695,4.359536,0
heap,14745,4.357547,0
heap,12287,4.356437,0
heap,10239,4.355647,0
heap,8532,4.353705,0
heap,7110,4.351300,0
heap,5925,4.358736,0
heap,4937,4.355322,0
heap,4114,4.345952,0
heap,3428,4.341968,0
heap,2856,4.347859,0
heap,2380,4.344698,0
heap,1983,4.347239,0
heap,1652,4.351311,0
heap,1376,4.345212,0
heap,1146,4.336553,0
heap,955,4.339990,0
heap,795,4.352465,0
heap,662,4.356840,0
heap,551,4.356725,0
heap,459,4.356063,0
heap,382,4.353646,0
heap,318,4.341178,0
heap,265,4.330211,0
heap,220,4.328665,0
heap,183,4.325961,0
heap,152,4.328604,0
heap,126,4.313660,0
heap,105,4.313140,0
heap,87,4.318515,0
heap,72,4.327916,0
heap,60,4.333958,0
heap,50,4.329847,0
heap,41,4.338629,0
heap,34,4.334761,0
heap,28,4.331295,0
heap,23,4.339463,0
heap,19,4.338284,0
heap,15,4.349554,0
heap,12,4.352314,0
heap,10,4.341396,0
heap,8,4.328475,0
heap,6,4.328080,0
heap,5,4.335003,0
heap,4,4.332227,0
heap,3,4.334757,0
heap,2,4.327850,0
heap,1,4.332056,0
